#RANK	ID	GENE_SYMBOL	ENTREZ_GENE_ID	MOI	P-VALUE	EXOMISER_GENE_COMBINED_SCORE	EXOMISER_GENE_PHENO_SCORE	EXOMISER_GENE_VARIANT_SCORE	HUMAN_PHENO_SCORE	MOUSE_PHENO_SCORE	FISH_PHENO_SCORE	WALKER_SCORE	PHIVE_ALL_SPECIES_SCORE	OMIM_SCORE	MATCHES_CANDIDATE_GENE	HUMAN_PHENO_EVIDENCE	MOUSE_PHENO_EVIDENCE	FISH_PHENO_EVIDENCE	HUMAN_PPI_EVIDENCE	MOUSE_PPI_EVIDENCE	FISH_PPI_EVIDENCE
487	LRRC43_AD	LRRC43	254050	AD	0.8034	0.0006	0.5000	0.0745	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to CAMK2B associated with Intellectual developmental disorder, autosomal dominant 54 (OMIM:617799): Nephrocalcinosis (HP:0000121)-Urinary retention (HP:0000016), Failure to thrive (HP:0001508)-Small for gestational age (HP:0001518), Small for gestational age (HP:0001518)-Small for gestational age (HP:0001518), Premature birth (HP:0001622)-Fetal distress (HP:0025116), Skeletal muscle atrophy (HP:0003202)-Cerebellar atrophy (HP:0001272), Short stature (HP:0004322)-Short stature (HP:0004322), 	Proximity to CAMK2B Failure to thrive (HP:0001508)-slow postnatal weight gain (MP:0008489), Small for gestational age (HP:0001518)-slow postnatal weight gain (MP:0008489), Premature birth (HP:0001622)-impaired balance (MP:0001525), Skeletal muscle atrophy (HP:0003202)-decreased body size (MP:0001265), Short stature (HP:0004322)-slow postnatal weight gain (MP:0008489), 	
487	MBD3L4_AR	MBD3L4	653656	AR	0.8056	0.0006	0.5000	0.0721	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to MYO5B associated with Microvillus inclusion disease (ORPHA:2290): Nephrocalcinosis (HP:0000121)-Nephrocalcinosis (HP:0000121), Skeletal muscle atrophy (HP:0003202)-Villous atrophy (HP:0011473), 	Proximity to MYO5B Failure to thrive (HP:0001508)-decreased body weight (MP:0001262), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Skeletal muscle atrophy (HP:0003202)-decreased body weight (MP:0001262), Short stature (HP:0004322)-decreased body weight (MP:0001262), 	Proximity to MYO5B Failure to thrive (HP:0001508)-heart decreased process quality cardiac muscle tissue growth involved in heart morphogenesis, abnormal (ZP:0107209), Small for gestational age (HP:0001518)-heart decreased process quality cardiac muscle tissue growth involved in heart morphogenesis, abnormal (ZP:0107209), Rhabdomyosarcoma (HP:0002859)-cell cortex cardiac muscle cell spatial pattern, abnormal (ZP:0107210), Skeletal muscle atrophy (HP:0003202)-cardiac muscle cell decreased size, abnormal (ZP:0001543), Short stature (HP:0004322)-enterocyte increased height, abnormal (ZP:0020191), 
487	IQCN_AR	IQCN	80726	AR	0.8059	0.0006	0.5000	0.0717	0.3516	0.3473	0.0000	0.5000	0.5000	1.0000	0	Spermatogenic failure 78 (OMIM:620170): Nephrocalcinosis (HP:0000121)-Microcephalic sperm head (HP:0032561), Premature birth (HP:0001622)-Repeated implantation failure (HP:0033712), 	Failure to thrive (HP:0001508)-decreased fertilization frequency (MP:0009647), Small for gestational age (HP:0001518)-decreased fertilization frequency (MP:0009647), Premature birth (HP:0001622)-decreased fertilization frequency (MP:0009647), Short stature (HP:0004322)-decreased fertilization frequency (MP:0009647), 		Proximity to RYR1 associated with King-Denborough syndrome (OMIM:619542): Nephrocalcinosis (HP:0000121)-Cryptorchidism (HP:0000028), Failure to thrive (HP:0001508)-Failure to thrive (HP:0001508), Small for gestational age (HP:0001518)-Failure to thrive (HP:0001508), Premature birth (HP:0001622)-Breech presentation (HP:0001623), Skeletal muscle atrophy (HP:0003202)-Minicore myopathy (HP:0003789), Short stature (HP:0004322)-Short stature (HP:0004322), 	Proximity to RYR1 Failure to thrive (HP:0001508)-slow postnatal weight gain (MP:0008489), Small for gestational age (HP:0001518)-slow postnatal weight gain (MP:0008489), Premature birth (HP:0001622)-decreased locomotor activity (MP:0001402), Rhabdomyosarcoma (HP:0002859)-abnormal muscle fiber morphology (MP:0004087), Skeletal muscle atrophy (HP:0003202)-abnormal muscle fiber morphology (MP:0004087), Short stature (HP:0004322)-slow postnatal weight gain (MP:0008489), 	Proximity to RYR1 Rhabdomyosarcoma (HP:0002859)-longitudinal sarcoplasmic reticulum skeletal muscle swollen, abnormal (ZP:0008857), Skeletal muscle atrophy (HP:0003202)-slow muscle cell somite increased length, abnormal (ZP:0138655), 
487	RFPL4A_AD	RFPL4A	342931	AD	0.8060	0.0006	0.5000	0.0716	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0					Proximity to PTGS2 Nephrocalcinosis (HP:0000121)-nephrocalcinosis (MP:0003197), Failure to thrive (HP:0001508)-decreased superovulation rate (MP:0031420), Small for gestational age (HP:0001518)-decreased superovulation rate (MP:0031420), Premature birth (HP:0001622)-decreased superovulation rate (MP:0031420), Skeletal muscle atrophy (HP:0003202)-kidney cortex atrophy (MP:0011423), Short stature (HP:0004322)-small kidney (MP:0002989), 	Proximity to PTGS2 Nephrocalcinosis (HP:0000121)-pronephric duct decreased distribution, abnormal (ZP:0019215), 
487	ACOT2_AD	ACOT2	10965	AD	0.8061	0.0006	0.5001	0.0714	0.0000	0.4190	0.0000	0.5001	0.5001	1.0000	0		Nephrocalcinosis (HP:0000121)-abnormal kidney morphology (MP:0002135), Failure to thrive (HP:0001508)-decreased exploration in new environment (MP:0001417), Small for gestational age (HP:0001518)-decreased exploration in new environment (MP:0001417), Premature birth (HP:0001622)-decreased exploration in new environment (MP:0001417), Skeletal muscle atrophy (HP:0003202)-microphthalmia (MP:0001297), Short stature (HP:0004322)-microphthalmia (MP:0001297), 		Proximity to PEX5 associated with Zellweger syndrome (ORPHA:912): Nephrocalcinosis (HP:0000121)-Multicystic kidney dysplasia (HP:0000003), Failure to thrive (HP:0001508)-Failure to thrive (HP:0001508), Small for gestational age (HP:0001518)-Failure to thrive (HP:0001508), Premature birth (HP:0001622)-Premature birth (HP:0001622), Skeletal muscle atrophy (HP:0003202)-Optic atrophy (HP:0000648), Short stature (HP:0004322)-Short stature (HP:0004322), 	Proximity to PEX5 Nephrocalcinosis (HP:0000121)-abnormal kidney morphology (MP:0002135), Failure to thrive (HP:0001508)-decreased body weight (MP:0001262), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Premature birth (HP:0001622)-delayed kidney development (MP:0000528), Rhabdomyosarcoma (HP:0002859)-muscle weakness (MP:0000747), Skeletal muscle atrophy (HP:0003202)-muscle weakness (MP:0000747), Short stature (HP:0004322)-delayed kidney development (MP:0000528), 	
487	RHD_AR	RHD	6007	AR	0.8066	0.0006	0.5000	0.0710	0.3788	0.2278	0.0000	0.5000	0.5000	1.0000	0	Hemolytic disease of fetus and newborn, RH-induced (OMIM:619462): Premature birth (HP:0001622)-Polyhydramnios (HP:0001561), 	Failure to thrive (HP:0001508)-increased exploration in new environment (MP:0001415), Small for gestational age (HP:0001518)-increased exploration in new environment (MP:0001415), Premature birth (HP:0001622)-increased exploration in new environment (MP:0001415), Skeletal muscle atrophy (HP:0003202)-decreased mean corpuscular volume (MP:0002591), Short stature (HP:0004322)-decreased mean corpuscular volume (MP:0002591), 		Proximity to CDKN2B associated with Multiple endocrine neoplasia type 1 (ORPHA:652): Nephrocalcinosis (HP:0000121)-Nephrolithiasis (HP:0000787), Failure to thrive (HP:0001508)-Weight loss (HP:0001824), Small for gestational age (HP:0001518)-Weight loss (HP:0001824), Premature birth (HP:0001622)-Impotence (HP:0000802), Rhabdomyosarcoma (HP:0002859)-Angiofibromas (HP:0010615), Short stature (HP:0004322)-Proportionate tall stature (HP:0011407), 		
487	DEFB125_AD	DEFB125	245938	AD	0.8105	0.0006	0.5000	0.0669	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to SLC4A1 associated with Distal renal tubular acidosis 4 with hemolytic anemia (OMIM:611590): Nephrocalcinosis (HP:0000121)-Nephrocalcinosis (HP:0000121), Failure to thrive (HP:0001508)-Failure to thrive (HP:0001508), Small for gestational age (HP:0001518)-Failure to thrive (HP:0001508), Short stature (HP:0004322)-Short stature (HP:0004322), 	Proximity to SLC4A1 Nephrocalcinosis (HP:0000121)-nephrocalcinosis (MP:0003197), Failure to thrive (HP:0001508)-slow postnatal weight gain (MP:0008489), Small for gestational age (HP:0001518)-weight loss (MP:0001263), Premature birth (HP:0001622)-postnatal growth retardation (MP:0001732), Skeletal muscle atrophy (HP:0003202)-kidney medulla atrophy (MP:0011422), Short stature (HP:0004322)-slow postnatal weight gain (MP:0008489), 	Proximity to SLC4A1 Failure to thrive (HP:0001508)-blood circulation decreased rate, abnormal (ZP:0001531), Rhabdomyosarcoma (HP:0002859)-myofibril cardiac muscle cell disorganized, abnormal (ZP:0001545), Skeletal muscle atrophy (HP:0003202)-cardiac muscle cell decreased size, abnormal (ZP:0001543), 
487	SIGLEC5_AR	SIGLEC5	8778	AR	0.8109	0.0006	0.5000	0.0665	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to GALNT3 associated with Tumoral calcinosis, hyperphosphatemic, familial, 1 (OMIM:211900): Nephrocalcinosis (HP:0000121)-Nephrocalcinosis (HP:0000121), Skeletal muscle atrophy (HP:0003202)-Calcinosis (HP:0003761), 	Proximity to GALNT3 Nephrocalcinosis (HP:0000121)-nephrocalcinosis (MP:0003197), Rhabdomyosarcoma (HP:0002859)-calcified muscle (MP:0003199), Skeletal muscle atrophy (HP:0003202)-calcified muscle (MP:0003199), 	
487	OR4M2B_AD	OR4M2B	118568804	AD	0.8115	0.0006	0.4794	0.0892	0.0000	0.4794	0.0000	0.0000	0.4794	1.0000	0		Failure to thrive (HP:0001508)-decreased body weight (MP:0001262), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Premature birth (HP:0001622)-decreased fertilization frequency (MP:0009647), Skeletal muscle atrophy (HP:0003202)-decreased body weight (MP:0001262), Short stature (HP:0004322)-decreased body weight (MP:0001262), 				
487	OR51A2_AD	OR51A2	401667	AD	0.8124	0.0006	0.5000	0.0650	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to MEFV associated with Familial Mediterranean fever (ORPHA:342): Nephrocalcinosis (HP:0000121)-Nephrocalcinosis (HP:0000121), Premature birth (HP:0001622)-Orchitis (HP:0100796), 	Proximity to MEFV Failure to thrive (HP:0001508)-postnatal growth retardation (MP:0001732), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Premature birth (HP:0001622)-postnatal growth retardation (MP:0001732), Skeletal muscle atrophy (HP:0003202)-decreased body size (MP:0001265), Short stature (HP:0004322)-decreased body size (MP:0001265), 	
502	HCAR3_AD	HCAR3	8843	AD	0.8141	0.0005	0.5010	0.0620	0.0000	0.2521	0.0000	0.5010	0.5010	1.0000	0		Nephrocalcinosis (HP:0000121)-abnormal urinary bladder morphology (MP:0000538), 		Proximity to OXGR1 associated with Nephrolithiasis, calcium oxalate, 2, with nephrocalcinosis (OMIM:620374): Nephrocalcinosis (HP:0000121)-Nephrocalcinosis (HP:0000121), 	Proximity to OXGR1 Nephrocalcinosis (HP:0000121)-decreased urine pH (MP:0009350), 	
502	POM121_AD	POM121	9883	AD	0.8142	0.0005	0.5008	0.0622	0.0000	0.0000	0.0000	0.5008	0.5008	1.0000	0				Proximity to LYN associated with Autoinflammatory disease, systemic, with vasculitis (OMIM:620376): Nephrocalcinosis (HP:0000121)-Hepatic calcification (HP:0006559), Failure to thrive (HP:0001508)-Failure to thrive (HP:0001508), Small for gestational age (HP:0001518)-Failure to thrive (HP:0001508), Premature birth (HP:0001622)-Premature birth (HP:0001622), Short stature (HP:0004322)-Intrauterine growth retardation (HP:0001511), 	Proximity to LYN Nephrocalcinosis (HP:0000121)-renal glomerulus hypertrophy (MP:0011294), 	
502	PRAMEF18_AD	PRAMEF18	391003	AD	0.8149	0.0005	0.3901	0.1868	0.0000	0.3901	0.0000	0.0000	0.3901	1.0000	0		Nephrocalcinosis (HP:0000121)-abnormal kidney morphology (MP:0002135), Skeletal muscle atrophy (HP:0003202)-small heart (MP:0002188), Short stature (HP:0004322)-small heart (MP:0002188), 				
502	USP17L1_AR	USP17L1	401447	AR	0.8213	0.0005	0.3630	0.2107	0.0000	0.3630	0.0000	0.0000	0.3630	1.0000	0		Failure to thrive (HP:0001508)-increased body weight (MP:0001260), Small for gestational age (HP:0001518)-increased body weight (MP:0001260), Premature birth (HP:0001622)-asthenozoospermia (MP:0002675), Skeletal muscle atrophy (HP:0003202)-decreased testis weight (MP:0004852), Short stature (HP:0004322)-increased body weight (MP:0001260), 				
502	MUC5B_AD	MUC5B	727897	AD	0.8223	0.0005	0.4598	0.1000	0.0000	0.4598	0.0000	0.0000	0.4598	1.0000	0		Failure to thrive (HP:0001508)-postnatal growth retardation (MP:0001732), Small for gestational age (HP:0001518)-postnatal growth retardation (MP:0001732), Premature birth (HP:0001622)-postnatal growth retardation (MP:0001732), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), 				
502	LILRA2_AR	LILRA2	11027	AR	0.8242	0.0005	0.0000	0.6185	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
502	DNAH10_AD	DNAH10	196385	AD	0.8276	0.0005	0.2500	0.3318	0.2548	0.2444	0.0000	0.5001	0.5001	0.5000	0	Spermatogenic failure 56 (OMIM:619515): Nephrocalcinosis (HP:0000121)-Irregularly shaped sperm tail (HP:0033393), Premature birth (HP:0001622)-Reduced sperm motility (HP:0012207), 	Failure to thrive (HP:0001508)-immotile sperm (MP:0020869), Small for gestational age (HP:0001518)-immotile sperm (MP:0020869), Premature birth (HP:0001622)-immotile sperm (MP:0020869), Short stature (HP:0004322)-immotile sperm (MP:0020869), 		Proximity to MC1R associated with Large congenital melanocytic nevus (ORPHA:626): Rhabdomyosarcoma (HP:0002859)-Rhabdomyosarcoma (HP:0002859), 	Proximity to MC1R Failure to thrive (HP:0001508)-hyperpigmentation (MP:0001188), Small for gestational age (HP:0001518)-hyperpigmentation (MP:0001188), Premature birth (HP:0001622)-hyperpigmentation (MP:0001188), Short stature (HP:0004322)-hyperpigmentation (MP:0001188), 	
502	LRRC37A2_AR	LRRC37A2	9884	AR	0.8287	0.0005	0.0000	0.6136	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
510	PRAMEF18_AR	PRAMEF18	391003	AR	0.8345	0.0004	0.3901	0.1658	0.0000	0.3901	0.0000	0.0000	0.3901	1.0000	0		Nephrocalcinosis (HP:0000121)-abnormal kidney morphology (MP:0002135), Skeletal muscle atrophy (HP:0003202)-small heart (MP:0002188), Short stature (HP:0004322)-small heart (MP:0002188), 				
510	NBPF8_AD	NBPF8	728841	AD	0.8412	0.0004	0.0000	0.6000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
510	NBPF8_AR	NBPF8	728841	AR	0.8412	0.0004	0.0000	0.6000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
510	SPDYE10_AD	SPDYE10	643862	AD	0.8412	0.0004	0.0000	0.6000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
510	ZC3H11C_AD	ZC3H11C	441155	AD	0.8412	0.0004	0.0000	0.6000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
510	ZC3H11C_AR	ZC3H11C	441155	AR	0.8412	0.0004	0.0000	0.6000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
510	PRODH_AR	PRODH	5625	AR	0.8413	0.0004	0.4417	0.1000	0.2944	0.4417	0.0000	0.0000	0.4417	1.0000	0	Hyperprolinemia type 1 (ORPHA:419): Nephrocalcinosis (HP:0000121)-Nephropathy (HP:0000112), 	Failure to thrive (HP:0001508)-decreased body weight (MP:0001262), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Premature birth (HP:0001622)-increased startle reflex (MP:0001488), Skeletal muscle atrophy (HP:0003202)-decreased body weight (MP:0001262), Short stature (HP:0004322)-decreased body weight (MP:0001262), 				
510	PRODH_AD	PRODH	5625	AD	0.8414	0.0004	0.4417	0.0999	0.2944	0.4417	0.0000	0.0000	0.4417	1.0000	0	Hyperprolinemia type 1 (ORPHA:419): Nephrocalcinosis (HP:0000121)-Nephropathy (HP:0000112), 	Failure to thrive (HP:0001508)-decreased body weight (MP:0001262), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Premature birth (HP:0001622)-increased startle reflex (MP:0001488), Skeletal muscle atrophy (HP:0003202)-decreased body weight (MP:0001262), Short stature (HP:0004322)-decreased body weight (MP:0001262), 				
510	RPSA2_AD	RPSA2	388524	AD	0.8415	0.0004	0.0000	0.5997	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
510	FBXL4_AD	FBXL4	26235	AD	0.8418	0.0004	0.2502	0.3162	0.6770	0.4261	0.0000	0.5004	0.6770	0.5000	0	Mitochondrial DNA depletion syndrome 13 (encephalomyopathic type) (OMIM:615471): Nephrocalcinosis (HP:0000121)-Renal tubular acidosis (HP:0001947), Failure to thrive (HP:0001508)-Failure to thrive (HP:0001508), Small for gestational age (HP:0001518)-Small for gestational age (HP:0001518), Skeletal muscle atrophy (HP:0003202)-Skeletal muscle atrophy (HP:0003202), Short stature (HP:0004322)-Growth delay (HP:0001510), 	Failure to thrive (HP:0001508)-decreased body weight (MP:0001262), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Skeletal muscle atrophy (HP:0003202)-decreased body weight (MP:0001262), Short stature (HP:0004322)-decreased body weight (MP:0001262), 		Proximity to TRAF7 associated with Cardiac, facial, and digital anomalies with developmental delay (OMIM:618164): Failure to thrive (HP:0001508)-Decreased body weight (HP:0004325), Small for gestational age (HP:0001518)-Decreased body weight (HP:0004325), Premature birth (HP:0001622)-Premature birth (HP:0001622), Skeletal muscle atrophy (HP:0003202)-Joint contracture (HP:0034392), Short stature (HP:0004322)-Short stature (HP:0004322), 		
510	FAM86B1_AR	FAM86B1	85002	AR	0.8426	0.0004	0.0000	0.5985	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0						
510	KRT6B_AR	KRT6B	3854	AR	0.8432	0.0004	0.2530	0.3115	0.4550	0.5059	0.0000	0.0000	0.5059	0.5000	0	Pachyonychia congenita (ORPHA:2309): Failure to thrive (HP:0001508)-Failure to thrive (HP:0001508), Small for gestational age (HP:0001518)-Failure to thrive (HP:0001508), 	Failure to thrive (HP:0001508)-postnatal growth retardation (MP:0001732), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Premature birth (HP:0001622)-postnatal growth retardation (MP:0001732), Skeletal muscle atrophy (HP:0003202)-decreased body weight (MP:0001262), Short stature (HP:0004322)-postnatal growth retardation (MP:0001732), 				
510	DUX4_AD	DUX4	100288687	AD	0.8443	0.0004	0.4388	0.1000	0.4388	0.0000	0.0000	0.0000	0.4388	1.0000	0	Facioscapulohumeral dystrophy (ORPHA:269): Skeletal muscle atrophy (HP:0003202)-Skeletal muscle atrophy (HP:0003202), 					
510	DNAH17_AR	DNAH17	8632	AR	0.8456	0.0004	0.2516	0.3104	0.2506	0.2516	0.0000	0.0000	0.2516	1.0000	0	Spermatogenic failure 39 (OMIM:618643): Nephrocalcinosis (HP:0000121)-Coiled sperm flagella (HP:0032560), Premature birth (HP:0001622)-Reduced sperm motility (HP:0012207), 	Failure to thrive (HP:0001508)-asthenozoospermia (MP:0002675), Small for gestational age (HP:0001518)-asthenozoospermia (MP:0002675), Premature birth (HP:0001622)-asthenozoospermia (MP:0002675), Short stature (HP:0004322)-asthenozoospermia (MP:0002675), 				
510	SPATA31A1_AR	SPATA31A1	647060	AR	0.8468	0.0004	0.5000	0.0280	0.0000	0.0000	0.0000	0.5000	0.5000	1.0000	0				Proximity to MC1R associated with Large congenital melanocytic nevus (ORPHA:626): Rhabdomyosarcoma (HP:0002859)-Rhabdomyosarcoma (HP:0002859), 	Proximity to MC1R Failure to thrive (HP:0001508)-hyperpigmentation (MP:0001188), Small for gestational age (HP:0001518)-hyperpigmentation (MP:0001188), Premature birth (HP:0001622)-hyperpigmentation (MP:0001188), Short stature (HP:0004322)-hyperpigmentation (MP:0001188), 	
510	GPR42_AD	GPR42	2866	AD	0.8511	0.0004	0.4320	0.1000	0.0000	0.4320	0.0000	0.0000	0.4320	1.0000	0		Failure to thrive (HP:0001508)-decreased body weight (MP:0001262), Small for gestational age (HP:0001518)-decreased body weight (MP:0001262), Skeletal muscle atrophy (HP:0003202)-decreased body weight (MP:0001262), Short stature (HP:0004322)-decreased body weight (MP:0001262), 				
